mort_adulte,age,poids,v021,v106,v190,v024,v501,v130,v463a,v113,v116
0,22.0,0.751375,146.0,0.0,4.0,3.0,0.0,1.0,0.0,13.0,22.0
0,21.0,0.751375,146.0,3.0,4.0,3.0,0.0,2.0,0.0,13.0,22.0
0,18.0,0.751375,146.0,2.0,3.0,3.0,0.0,1.0,0.0,13.0,22.0
0,34.0,0.751375,146.0,2.0,5.0,3.0,0.0,1.0,0.0,14.0,11.0
0,27.0,0.751375,146.0,2.0,5.0,3.0,2.0,3.0,0.0,11.0,11.0
0,50.0,0.751375,146.0,2.0,4.0,3.0,5.0,7.0,0.0,13.0,22.0
0,26.0,0.751375,146.0,2.0,5.0,3.0,0.0,2.0,0.0,11.0,12.0
0,37.0,0.751375,146.0,2.0,5.0,3.0,0.0,1.0,0.0,13.0,22.0
0,34.0,0.751375,146.0,2.0,5.0,3.0,0.0,1.0,0.0,11.0,22.0
0,21.0,0.751375,146.0,3.0,5.0,3.0,0.0,1.0,0.0,11.0,22.0
0,10.0,0.751375,146.0,2.0,5.0,3.0,0.0,1.0,0.0,97.0,97.0
0,22.0,0.751375,146.0,2.0,5.0,3.0,0.0,1.0,0.0,97.0,97.0
0,43.0,0.751375,146.0,2.0,4.0,3.0,0.0,2.0,0.0,13.0,22.0
0,18.0,0.751375,146.0,2.0,4.0,3.0,0.0,2.0,0.0,13.0,22.0
0,39.0,0.751375,146.0,3.0,5.0,3.0,0.0,1.0,0.0,12.0,22.0
0,40.0,0.751375,146.0,2.0,5.0,3.0,0.0,96.0,0.0,13.0,13.0
0,19.0,0.751375,146.0,2.0,5.0,3.0,0.0,1.0,0.0,13.0,13.0
0,27.0,0.751375,146.0,2.0,5.0,3.0,2.0,1.0,0.0,13.0,12.0
0,29.0,0.751375,146.0,2.0,5.0,3.0,0.0,1.0,0.0,13.0,12.0
0,21.0,0.751375,146.0,2.0,3.0,3.0,0.0,2.0,0.0,13.0,31.0
0,38.0,0.984021,147.0,1.0,1.0,8.0,5.0,1.0,0.0,42.0,23.0
0,38.0,0.984021,147.0,1.0,1.0,8.0,1.0,1.0,0.0,42.0,23.0
0,38.0,0.984021,147.0,2.0,1.0,8.0,0.0,1.0,0.0,42.0,23.0
0,26.0,0.984021,147.0,2.0,2.0,8.0,1.0,4.0,0.0,42.0,22.0
0,32.0,0.984021,147.0,2.0,5.0,8.0,1.0,1.0,0.0,21.0,12.0
0,30.0,0.984021,147.0,1.0,3.0,8.0,1.0,4.0,0.0,31.0,22.0
0,53.0,0.984021,147.0,1.0,4.0,8.0,1.0,4.0,0.0,32.0,23.0
0,27.0,0.984021,147.0,3.0,1.0,8.0,1.0,2.0,0.0,43.0,23.0
0,65.0,0.984021,147.0,1.0,1.0,8.0,3.0,2.0,0.0,43.0,23.0
0,58.0,0.984021,147.0,1.0,2.0,8.0,1.0,1.0,0.0,41.0,23.0
0,33.0,0.984021,147.0,2.0,2.0,8.0,5.0,1.0,0.0,41.0,23.0
0,28.0,0.984021,147.0,2.0,2.0,8.0,0.0,1.0,0.0,42.0,23.0
0,28.0,0.984021,147.0,2.0,2.0,8.0,0.0,1.0,0.0,42.0,23.0
0,47.0,0.984021,147.0,1.0,4.0,8.0,1.0,4.0,0.0,31.0,22.0
0,28.0,0.984021,147.0,1.0,3.0,8.0,1.0,4.0,0.0,43.0,22.0
0,47.0,0.984021,147.0,0.0,2.0,8.0,1.0,4.0,0.0,31.0,23.0
0,32.0,0.984021,147.0,1.0,2.0,8.0,0.0,4.0,0.0,31.0,23.0
0,20.0,0.984021,147.0,1.0,2.0,8.0,0.0,2.0,0.0,41.0,21.0
0,29.0,0.984021,147.0,2.0,2.0,8.0,1.0,2.0,0.0,43.0,22.0
0,54.0,0.984021,147.0,0.0,2.0,8.0,1.0,4.0,0.0,43.0,22.0
0,28.0,0.984021,147.0,2.0,2.0,8.0,1.0,3.0,0.0,97.0,97.0
1,50.0,0.984021,147.0,1.0,1.0,8.0,3.0,4.0,0.0,14.0,23.0
0,33.0,0.984021,147.0,1.0,2.0,8.0,0.0,2.0,0.0,31.0,22.0
0,31.0,0.984021,147.0,2.0,1.0,8.0,0.0,4.0,0.0,32.0,23.0
0,26.0,0.984021,147.0,1.0,1.0,8.0,1.0,4.0,0.0,32.0,23.0
0,44.0,0.569222,149.0,1.0,3.0,12.0,1.0,1.0,0.0,13.0,22.0
0,7.0,0.569222,149.0,2.0,5.0,12.0,0.0,1.0,0.0,42.0,22.0
0,45.0,0.569222,149.0,2.0,4.0,12.0,5.0,1.0,0.0,13.0,22.0
0,19.0,0.569222,149.0,2.0,4.0,12.0,0.0,1.0,0.0,13.0,22.0
0,19.0,0.569222,149.0,2.0,4.0,12.0,0.0,1.0,0.0,13.0,22.0
0,70.0,0.569222,149.0,0.0,4.0,12.0,1.0,2.0,0.0,41.0,22.0
1,55.0,0.569222,149.0,2.0,5.0,12.0,1.0,2.0,0.0,21.0,21.0
0,23.0,0.569222,149.0,2.0,5.0,12.0,0.0,2.0,0.0,21.0,21.0
0,26.0,0.569222,149.0,3.0,5.0,12.0,0.0,2.0,0.0,21.0,21.0
0,27.0,0.569222,149.0,2.0,5.0,12.0,0.0,1.0,0.0,71.0,12.0
0,25.0,0.569222,149.0,2.0,4.0,12.0,2.0,3.0,0.0,13.0,22.0
0,31.0,0.569222,149.0,1.0,3.0,12.0,0.0,2.0,0.0,13.0,22.0
0,43.0,0.569222,149.0,2.0,4.0,12.0,0.0,1.0,0.0,13.0,22.0
0,24.0,0.569222,149.0,3.0,5.0,12.0,0.0,1.0,0.0,12.0,12.0
0,26.0,0.569222,149.0,2.0,5.0,12.0,0.0,1.0,0.0,12.0,12.0
0,50.0,0.569222,149.0,1.0,4.0,12.0,1.0,2.0,0.0,13.0,22.0
1,31.0,0.569222,149.0,1.0,4.0,12.0,2.0,2.0,0.0,13.0,22.0
0,20.0,0.569222,149.0,2.0,4.0,12.0,0.0,2.0,0.0,13.0,22.0
0,38.0,0.569222,149.0,0.0,3.0,12.0,2.0,4.0,0.0,41.0,22.0
0,28.0,0.569222,149.0,2.0,5.0,12.0,0.0,1.0,0.0,12.0,22.0
0,39.0,0.670357,150.0,1.0,3.0,4.0,1.0,2.0,0.0,21.0,22.0
0,25.0,0.670357,150.0,1.0,3.0,4.0,5.0,3.0,0.0,21.0,22.0
0,43.0,0.670357,150.0,1.0,3.0,4.0,2.0,2.0,0.0,21.0,22.0
0,3.0,0.670357,150.0,1.0,1.0,4.0,2.0,2.0,0.0,21.0,23.0
0,42.0,0.670357,150.0,2.0,2.0,4.0,3.0,1.0,0.0,21.0,23.0
0,25.0,0.670357,150.0,1.0,2.0,4.0,0.0,1.0,0.0,21.0,23.0
0,36.0,0.670357,150.0,1.0,1.0,4.0,2.0,1.0,0.0,21.0,31.0
0,27.0,0.670357,150.0,1.0,1.0,4.0,2.0,1.0,0.0,21.0,31.0
0,50.0,0.670357,150.0,1.0,3.0,4.0,2.0,1.0,0.0,21.0,22.0
0,33.0,0.670357,150.0,1.0,1.0,4.0,2.0,1.0,1.0,21.0,31.0
1,40.0,0.670357,150.0,1.0,3.0,4.0,2.0,1.0,0.0,42.0,23.0
0,37.0,0.670357,150.0,2.0,3.0,4.0,2.0,1.0,0.0,42.0,23.0
0,28.0,0.670357,150.0,1.0,2.0,4.0,2.0,2.0,0.0,21.0,23.0
0,32.0,0.670357,150.0,0.0,1.0,4.0,1.0,1.0,0.0,21.0,23.0
0,13.0,0.670357,150.0,1.0,3.0,4.0,0.0,2.0,0.0,21.0,31.0
0,44.0,0.670357,150.0,0.0,2.0,4.0,1.0,4.0,0.0,21.0,23.0
0,30.0,0.670357,150.0,1.0,1.0,4.0,1.0,3.0,0.0,21.0,23.0
0,41.0,0.670357,150.0,1.0,2.0,4.0,2.0,1.0,0.0,21.0,23.0
0,18.0,0.670357,150.0,1.0,2.0,4.0,2.0,1.0,0.0,97.0,97.0
0,35.0,0.670357,150.0,1.0,3.0,4.0,1.0,1.0,1.0,21.0,22.0
0,26.0,0.670357,150.0,1.0,1.0,4.0,1.0,3.0,0.0,21.0,22.0
0,50.0,1.350604,151.0,1.0,4.0,9.0,1.0,2.0,0.0,31.0,22.0
0,27.0,1.350604,151.0,2.0,4.0,9.0,0.0,2.0,0.0,31.0,22.0
0,37.0,1.350604,151.0,2.0,4.0,9.0,3.0,1.0,0.0,21.0,22.0
0,37.0,1.350604,151.0,3.0,4.0,9.0,0.0,2.0,0.0,21.0,22.0
0,26.0,1.350604,151.0,2.0,4.0,9.0,0.0,2.0,0.0,21.0,22.0
0,20.0,1.350604,151.0,2.0,5.0,9.0,1.0,2.0,0.0,21.0,12.0
0,33.0,1.350604,151.0,3.0,4.0,9.0,1.0,2.0,0.0,13.0,22.0
0,16.0,1.350604,151.0,2.0,4.0,9.0,0.0,7.0,0.0,97.0,97.0
0,30.0,1.350604,151.0,2.0,4.0,9.0,0.0,1.0,0.0,97.0,97.0
0,25.0,1.350604,151.0,3.0,5.0,9.0,0.0,1.0,0.0,11.0,12.0
0,24.0,1.350604,151.0,3.0,5.0,9.0,0.0,2.0,0.0,11.0,12.0
0,44.0,1.350604,151.0,3.0,4.0,9.0,1.0,1.0,0.0,21.0,22.0
0,32.0,1.350604,151.0,2.0,4.0,9.0,1.0,2.0,0.0,21.0,23.0
0,32.0,1.350604,151.0,2.0,5.0,9.0,0.0,2.0,0.0,14.0,13.0
0,25.0,1.350604,151.0,3.0,5.0,9.0,0.0,1.0,0.0,14.0,12.0
0,30.0,1.350604,151.0,3.0,4.0,9.0,0.0,1.0,0.0,21.0,12.0
0,8.0,1.350604,151.0,3.0,4.0,9.0,0.0,2.0,0.0,14.0,12.0
0,24.0,1.350604,151.0,3.0,4.0,9.0,0.0,2.0,0.0,14.0,12.0
0,55.0,1.350604,151.0,2.0,5.0,9.0,0.0,3.0,0.0,11.0,12.0
0,28.0,1.350604,151.0,2.0,5.0,9.0,1.0,1.0,0.0,11.0,22.0
0,23.0,1.350604,151.0,3.0,5.0,9.0,0.0,1.0,0.0,11.0,12.0
0,34.0,1.350604,151.0,2.0,3.0,9.0,5.0,2.0,0.0,21.0,23.0
0,36.0,1.350604,151.0,2.0,5.0,9.0,1.0,1.0,0.0,21.0,22.0
0,15.0,1.350604,151.0,2.0,5.0,9.0,0.0,1.0,0.0,21.0,22.0
0,18.0,1.350604,151.0,2.0,5.0,9.0,0.0,1.0,0.0,21.0,22.0
0,33.0,1.350604,151.0,2.0,4.0,9.0,1.0,2.0,0.0,71.0,12.0
0,29.0,1.350604,151.0,3.0,5.0,9.0,1.0,1.0,0.0,71.0,12.0
0,22.0,1.350604,151.0,1.0,3.0,9.0,0.0,2.0,0.0,21.0,22.0
0,26.0,1.350604,151.0,1.0,3.0,9.0,0.0,2.0,0.0,21.0,22.0
0,52.0,1.350604,151.0,2.0,3.0,9.0,1.0,2.0,0.0,21.0,22.0
0,20.0,1.350604,151.0,2.0,3.0,9.0,0.0,2.0,0.0,97.0,97.0
0,13.0,1.350604,151.0,2.0,3.0,9.0,0.0,1.0,0.0,97.0,97.0
0,51.0,1.350604,151.0,2.0,3.0,9.0,1.0,3.0,0.0,31.0,22.0
0,20.0,1.350604,151.0,1.0,3.0,9.0,0.0,3.0,0.0,31.0,22.0
0,25.0,1.350604,151.0,3.0,3.0,9.0,0.0,3.0,0.0,31.0,22.0
0,25.0,1.350604,151.0,2.0,3.0,9.0,0.0,3.0,0.0,31.0,22.0
0,48.0,1.350604,151.0,2.0,4.0,9.0,4.0,1.0,0.0,13.0,22.0
0,39.0,0.829297,152.0,2.0,4.0,2.0,0.0,3.0,0.0,13.0,22.0
0,46.0,0.829297,152.0,2.0,4.0,2.0,1.0,1.0,0.0,41.0,22.0
0,16.0,0.829297,152.0,2.0,4.0,2.0,0.0,1.0,0.0,41.0,22.0
0,13.0,0.829297,152.0,2.0,4.0,2.0,0.0,1.0,0.0,41.0,22.0
0,50.0,0.829297,152.0,2.0,4.0,2.0,2.0,3.0,0.0,12.0,22.0
0,24.0,0.829297,152.0,2.0,5.0,2.0,2.0,3.0,0.0,41.0,22.0
0,17.0,0.829297,152.0,2.0,4.0,2.0,0.0,1.0,0.0,21.0,22.0
0,52.0,0.829297,152.0,1.0,4.0,2.0,0.0,1.0,0.0,21.0,22.0
0,45.0,0.829297,152.0,2.0,5.0,2.0,5.0,3.0,0.0,11.0,14.0
0,22.0,0.829297,152.0,2.0,5.0,2.0,0.0,3.0,0.0,11.0,14.0
0,28.0,0.829297,152.0,2.0,5.0,2.0,0.0,1.0,0.0,13.0,12.0
0,26.0,0.829297,152.0,0.0,4.0,2.0,1.0,4.0,0.0,21.0,22.0
0,29.0,0.829297,152.0,2.0,4.0,2.0,0.0,1.0,0.0,31.0,22.0
1,23.0,0.829297,152.0,2.0,4.0,2.0,0.0,1.0,0.0,31.0,22.0
0,43.0,0.829297,152.0,2.0,4.0,2.0,2.0,1.0,0.0,31.0,22.0
0,46.0,0.829297,152.0,2.0,5.0,2.0,1.0,1.0,0.0,12.0,22.0
0,9.0,0.829297,152.0,2.0,5.0,2.0,0.0,1.0,0.0,12.0,22.0
0,33.0,0.829297,152.0,1.0,3.0,2.0,2.0,1.0,0.0,41.0,23.0
0,28.0,0.829297,152.0,2.0,4.0,2.0,5.0,1.0,0.0,12.0,22.0
0,30.0,0.829297,152.0,1.0,4.0,2.0,2.0,3.0,0.0,12.0,22.0
0,17.0,0.829297,152.0,2.0,4.0,2.0,2.0,1.0,0.0,12.0,22.0
0,47.0,0.829297,152.0,1.0,3.0,2.0,1.0,3.0,0.0,41.0,23.0
0,14.0,0.829297,152.0,2.0,3.0,2.0,0.0,3.0,0.0,41.0,23.0
0,33.0,0.829297,152.0,1.0,4.0,2.0,2.0,1.0,0.0,12.0,12.0
0,35.0,0.829297,152.0,2.0,4.0,2.0,5.0,1.0,0.0,12.0,12.0
0,35.0,0.829297,152.0,2.0,4.0,2.0,0.0,1.0,0.0,12.0,12.0
0,31.0,0.829297,152.0,2.0,4.0,2.0,0.0,1.0,0.0,31.0,22.0
0,23.0,0.829297,152.0,2.0,5.0,2.0,0.0,1.0,0.0,41.0,22.0
0,45.0,0.829297,152.0,2.0,4.0,2.0,2.0,3.0,0.0,13.0,23.0
0,43.0,0.829297,152.0,0.0,4.0,2.0,1.0,4.0,0.0,31.0,22.0
0,30.0,0.829297,152.0,0.0,4.0,2.0,1.0,4.0,0.0,31.0,22.0
0,35.0,0.993244,153.0,1.0,5.0,3.0,2.0,3.0,0.0,71.0,22.0
0,55.0,0.993244,153.0,3.0,5.0,3.0,0.0,2.0,0.0,71.0,12.0
0,53.0,0.993244,153.0,0.0,4.0,3.0,1.0,1.0,0.0,11.0,12.0
0,25.0,0.993244,153.0,2.0,4.0,3.0,1.0,2.0,0.0,11.0,12.0
0,25.0,0.993244,153.0,1.0,4.0,3.0,0.0,5.0,0.0,11.0,12.0
0,25.0,0.993244,153.0,2.0,4.0,3.0,0.0,3.0,0.0,11.0,12.0
0,20.0,0.993244,153.0,2.0,4.0,3.0,0.0,1.0,0.0,11.0,12.0
0,55.0,0.993244,153.0,2.0,5.0,3.0,1.0,2.0,0.0,21.0,12.0
0,35.0,0.993244,153.0,2.0,5.0,3.0,5.0,1.0,0.0,11.0,12.0
0,45.0,0.993244,153.0,2.0,5.0,3.0,5.0,3.0,1.0,11.0,12.0
0,50.0,0.993244,153.0,2.0,5.0,3.0,1.0,1.0,0.0,13.0,12.0
0,20.0,0.993244,153.0,2.0,5.0,3.0,0.0,1.0,0.0,13.0,12.0
0,36.0,0.993244,153.0,2.0,5.0,3.0,2.0,2.0,0.0,12.0,15.0
0,49.0,0.993244,153.0,1.0,5.0,3.0,2.0,2.0,0.0,13.0,15.0
0,18.0,0.993244,153.0,2.0,5.0,3.0,2.0,3.0,0.0,13.0,15.0
0,49.0,0.993244,153.0,1.0,5.0,3.0,5.0,1.0,0.0,13.0,15.0
0,11.0,0.993244,153.0,2.0,5.0,3.0,0.0,1.0,0.0,13.0,15.0
0,47.0,0.993244,153.0,2.0,5.0,3.0,5.0,3.0,0.0,13.0,15.0
0,39.0,0.993244,153.0,2.0,5.0,3.0,2.0,2.0,0.0,11.0,12.0
0,51.0,0.993244,153.0,1.0,5.0,3.0,0.0,2.0,0.0,11.0,12.0
0,53.0,0.993244,153.0,2.0,5.0,3.0,0.0,2.0,0.0,11.0,12.0
0,23.0,0.61473,155.0,2.0,4.0,2.0,0.0,1.0,0.0,21.0,12.0
0,27.0,0.61473,155.0,2.0,4.0,2.0,2.0,1.0,0.0,21.0,23.0
0,36.0,0.61473,155.0,2.0,3.0,2.0,2.0,1.0,0.0,21.0,22.0
0,38.0,0.61473,155.0,1.0,3.0,2.0,5.0,1.0,0.0,21.0,22.0
0,38.0,0.61473,155.0,1.0,3.0,2.0,5.0,3.0,0.0,21.0,22.0
0,45.0,0.61473,155.0,1.0,3.0,2.0,2.0,3.0,0.0,31.0,23.0
0,23.0,0.61473,155.0,2.0,2.0,2.0,2.0,1.0,0.0,21.0,23.0
0,35.0,0.61473,155.0,1.0,3.0,2.0,5.0,1.0,0.0,21.0,23.0
0,31.0,0.61473,155.0,2.0,4.0,2.0,1.0,4.0,0.0,21.0,22.0
1,40.0,0.61473,155.0,0.0,3.0,2.0,1.0,4.0,0.0,14.0,23.0
0,45.0,0.61473,155.0,3.0,4.0,2.0,1.0,96.0,0.0,14.0,22.0
0,50.0,0.61473,155.0,3.0,4.0,2.0,0.0,1.0,0.0,21.0,12.0
0,32.0,0.61473,155.0,2.0,3.0,2.0,2.0,1.0,0.0,21.0,22.0
0,21.0,0.61473,155.0,2.0,3.0,2.0,5.0,2.0,0.0,42.0,22.0
0,50.0,0.61473,155.0,2.0,2.0,2.0,2.0,1.0,0.0,32.0,23.0
0,58.0,0.61473,155.0,1.0,3.0,2.0,1.0,1.0,0.0,14.0,23.0
0,26.0,0.61473,155.0,2.0,3.0,2.0,0.0,1.0,0.0,14.0,23.0
0,39.0,0.61473,155.0,2.0,4.0,2.0,2.0,1.0,0.0,21.0,12.0
0,32.0,2.083027,156.0,1.0,5.0,3.0,1.0,1.0,0.0,14.0,41.0
0,48.0,2.083027,156.0,3.0,5.0,3.0,0.0,3.0,0.0,11.0,12.0
0,28.0,2.083027,156.0,2.0,4.0,3.0,1.0,1.0,0.0,13.0,41.0
0,42.0,2.083027,156.0,1.0,5.0,3.0,1.0,1.0,0.0,13.0,23.0
0,37.0,2.083027,156.0,3.0,5.0,3.0,1.0,1.0,0.0,13.0,22.0
0,35.0,2.083027,156.0,3.0,5.0,3.0,1.0,1.0,0.0,13.0,22.0
0,43.0,2.083027,156.0,2.0,5.0,3.0,1.0,1.0,0.0,11.0,12.0
0,12.0,2.083027,156.0,2.0,5.0,3.0,0.0,1.0,0.0,11.0,12.0
0,24.0,2.083027,156.0,2.0,5.0,3.0,0.0,2.0,0.0,71.0,11.0
0,34.0,2.083027,156.0,3.0,5.0,3.0,1.0,1.0,0.0,11.0,12.0
0,34.0,2.083027,156.0,3.0,5.0,3.0,0.0,1.0,0.0,97.0,97.0
0,60.0,2.083027,156.0,2.0,3.0,3.0,3.0,3.0,0.0,13.0,23.0
0,26.0,2.083027,156.0,2.0,3.0,3.0,0.0,2.0,0.0,13.0,23.0
1,40.0,2.083027,156.0,2.0,5.0,3.0,1.0,2.0,0.0,11.0,12.0
0,28.0,2.083027,156.0,2.0,5.0,3.0,1.0,3.0,0.0,13.0,12.0
0,38.0,2.083027,156.0,2.0,5.0,3.0,0.0,1.0,0.0,97.0,97.0
0,65.0,2.083027,156.0,1.0,5.0,3.0,3.0,3.0,0.0,11.0,12.0
0,35.0,2.083027,156.0,2.0,5.0,3.0,1.0,1.0,0.0,14.0,22.0
0,35.0,2.083027,156.0,1.0,5.0,3.0,0.0,1.0,0.0,97.0,97.0
0,43.0,2.083027,156.0,3.0,5.0,3.0,1.0,1.0,0.0,97.0,97.0
0,50.0,2.083027,156.0,1.0,4.0,3.0,1.0,1.0,0.0,97.0,97.0
0,22.0,2.083027,156.0,2.0,4.0,3.0,0.0,1.0,0.0,97.0,97.0
0,37.0,2.083027,156.0,3.0,5.0,3.0,0.0,1.0,0.0,11.0,12.0
0,43.0,2.083027,156.0,2.0,5.0,3.0,1.0,1.0,0.0,14.0,13.0
0,18.0,2.083027,156.0,2.0,5.0,3.0,0.0,1.0,0.0,14.0,13.0
0,37.0,2.083027,156.0,2.0,5.0,3.0,0.0,1.0,0.0,97.0,97.0
0,36.0,2.083027,156.0,2.0,5.0,3.0,2.0,1.0,0.0,14.0,15.0
1,39.0,1.005337,157.0,0.0,1.0,7.0,1.0,1.0,0.0,32.0,31.0
0,33.0,1.005337,157.0,2.0,1.0,7.0,1.0,1.0,0.0,32.0,31.0
0,15.0,1.005337,157.0,1.0,1.0,7.0,0.0,1.0,0.0,21.0,31.0
0,17.0,1.005337,157.0,1.0,1.0,7.0,0.0,1.0,0.0,21.0,31.0
0,38.0,1.005337,157.0,0.0,1.0,7.0,1.0,7.0,0.0,32.0,31.0
0,25.0,1.005337,157.0,0.0,1.0,7.0,1.0,7.0,0.0,21.0,23.0
0,45.0,1.005337,157.0,2.0,1.0,7.0,5.0,1.0,0.0,42.0,23.0
0,10.0,1.005337,157.0,1.0,1.0,7.0,0.0,1.0,0.0,32.0,23.0
0,30.0,1.005337,157.0,2.0,1.0,7.0,1.0,2.0,0.0,32.0,23.0
0,51.0,1.005337,157.0,0.0,1.0,7.0,1.0,4.0,0.0,21.0,23.0
0,9.0,1.005337,157.0,0.0,1.0,7.0,0.0,2.0,0.0,21.0,23.0
0,28.0,1.005337,157.0,0.0,1.0,7.0,1.0,2.0,0.0,21.0,23.0
0,20.0,1.005337,157.0,1.0,1.0,7.0,1.0,1.0,0.0,42.0,31.0
0,23.0,1.005337,157.0,0.0,1.0,7.0,1.0,1.0,0.0,21.0,31.0
0,35.0,1.005337,157.0,0.0,1.0,7.0,0.0,1.0,0.0,21.0,31.0
0,37.0,1.005337,157.0,0.0,1.0,7.0,0.0,4.0,0.0,97.0,97.0
0,45.0,1.005337,157.0,0.0,1.0,7.0,1.0,1.0,0.0,42.0,31.0
0,27.0,1.005337,157.0,0.0,1.0,7.0,1.0,1.0,0.0,42.0,31.0
0,21.0,1.005337,157.0,1.0,1.0,7.0,0.0,1.0,0.0,42.0,31.0
0,16.0,1.005337,157.0,1.0,1.0,7.0,0.0,1.0,0.0,21.0,31.0
0,34.0,1.005337,157.0,0.0,1.0,7.0,1.0,7.0,0.0,21.0,23.0
0,32.0,1.005337,157.0,0.0,1.0,7.0,1.0,7.0,0.0,21.0,23.0
0,30.0,1.005337,157.0,0.0,1.0,7.0,1.0,7.0,0.0,21.0,23.0
0,34.0,1.005337,157.0,0.0,1.0,7.0,1.0,2.0,0.0,21.0,31.0
0,35.0,1.005337,157.0,1.0,1.0,7.0,1.0,2.0,0.0,21.0,31.0
1,35.0,1.005337,157.0,2.0,1.0,7.0,0.0,1.0,0.0,21.0,23.0
1,35.0,1.005337,157.0,2.0,1.0,7.0,4.0,1.0,0.0,21.0,23.0
1,23.0,1.112183,158.0,2.0,4.0,1.0,0.0,4.0,0.0,21.0,22.0
0,50.0,1.112183,158.0,1.0,5.0,1.0,1.0,2.0,0.0,14.0,23.0
0,36.0,1.112183,158.0,1.0,3.0,1.0,1.0,2.0,0.0,42.0,22.0
0,29.0,1.112183,158.0,1.0,3.0,1.0,1.0,4.0,0.0,32.0,22.0
0,37.0,1.112183,158.0,1.0,3.0,1.0,3.0,4.0,0.0,32.0,22.0
0,26.0,1.112183,158.0,1.0,4.0,1.0,0.0,4.0,0.0,11.0,22.0
0,35.0,1.112183,158.0,2.0,4.0,1.0,1.0,4.0,0.0,11.0,22.0
1,35.0,1.112183,158.0,0.0,3.0,1.0,1.0,2.0,0.0,21.0,22.0
0,36.0,1.112183,158.0,0.0,3.0,1.0,1.0,4.0,0.0,31.0,22.0
0,42.0,1.112183,158.0,1.0,2.0,1.0,1.0,2.0,0.0,32.0,23.0
0,18.0,1.112183,158.0,1.0,3.0,1.0,1.0,2.0,0.0,31.0,22.0
0,40.0,1.112183,158.0,0.0,3.0,1.0,1.0,4.0,0.0,31.0,22.0
0,19.0,1.112183,158.0,0.0,3.0,1.0,1.0,4.0,0.0,21.0,22.0
0,60.0,1.112183,158.0,1.0,4.0,1.0,3.0,4.0,0.0,31.0,22.0
0,42.0,1.112183,158.0,0.0,4.0,1.0,4.0,4.0,0.0,32.0,21.0
0,18.0,1.112183,158.0,1.0,4.0,1.0,1.0,2.0,0.0,41.0,23.0
1,31.0,1.112183,158.0,0.0,3.0,1.0,1.0,4.0,0.0,32.0,22.0
0,30.0,1.112183,158.0,2.0,5.0,1.0,0.0,2.0,0.0,21.0,22.0
0,27.0,1.112183,158.0,0.0,4.0,1.0,1.0,4.0,0.0,31.0,22.0
0,47.0,1.112183,158.0,2.0,4.0,1.0,1.0,4.0,0.0,31.0,12.0
0,27.0,1.112183,158.0,2.0,4.0,1.0,0.0,4.0,0.0,31.0,12.0
0,30.0,1.112183,158.0,2.0,4.0,1.0,0.0,4.0,0.0,31.0,12.0
0,27.0,1.112183,158.0,2.0,5.0,1.0,1.0,2.0,0.0,31.0,22.0
0,30.0,1.112183,158.0,2.0,5.0,1.0,0.0,2.0,0.0,31.0,22.0
0,50.0,1.112183,158.0,0.0,4.0,1.0,1.0,4.0,0.0,31.0,22.0
0,25.0,1.112183,158.0,2.0,4.0,1.0,0.0,4.0,0.0,31.0,22.0
0,25.0,1.112183,158.0,0.0,3.0,1.0,1.0,4.0,0.0,32.0,22.0
0,20.0,1.112183,158.0,0.0,3.0,1.0,0.0,4.0,0.0,32.0,22.0
0,45.0,1.112183,158.0,0.0,4.0,1.0,1.0,4.0,0.0,32.0,22.0
0,60.0,1.112183,158.0,0.0,4.0,1.0,1.0,4.0,0.0,32.0,22.0
0,18.0,1.129755,159.0,0.0,2.0,4.0,1.0,4.0,0.0,21.0,23.0
0,23.0,1.129755,159.0,2.0,3.0,4.0,0.0,4.0,0.0,21.0,23.0
0,30.0,1.129755,159.0,2.0,3.0,4.0,0.0,4.0,0.0,21.0,23.0
0,35.0,1.129755,159.0,1.0,3.0,4.0,1.0,4.0,0.0,21.0,23.0
0,46.0,1.129755,159.0,1.0,3.0,4.0,1.0,4.0,0.0,21.0,23.0
0,29.0,1.129755,159.0,0.0,2.0,4.0,1.0,4.0,0.0,62.0,43.0
0,38.0,1.129755,159.0,0.0,4.0,4.0,1.0,4.0,0.0,62.0,43.0
0,40.0,1.129755,159.0,0.0,3.0,4.0,4.0,4.0,0.0,21.0,23.0
0,40.0,1.129755,159.0,0.0,3.0,4.0,4.0,4.0,0.0,21.0,23.0
0,49.0,1.129755,159.0,0.0,2.0,4.0,1.0,4.0,0.0,21.0,23.0
0,33.0,1.129755,159.0,1.0,4.0,4.0,1.0,4.0,0.0,21.0,22.0
0,18.0,1.129755,159.0,0.0,4.0,4.0,1.0,4.0,0.0,21.0,22.0
0,35.0,1.129755,159.0,1.0,3.0,4.0,1.0,4.0,0.0,31.0,22.0
0,45.0,1.129755,159.0,3.0,4.0,4.0,1.0,1.0,0.0,21.0,23.0
0,12.0,1.129755,159.0,2.0,4.0,4.0,0.0,1.0,0.0,21.0,23.0
0,23.0,1.129755,159.0,0.0,2.0,4.0,1.0,4.0,0.0,21.0,23.0
0,25.0,1.129755,159.0,1.0,3.0,4.0,1.0,4.0,0.0,14.0,43.0
0,55.0,1.129755,159.0,0.0,4.0,4.0,1.0,4.0,0.0,32.0,23.0
0,32.0,1.129755,159.0,1.0,4.0,4.0,1.0,4.0,0.0,97.0,97.0
0,32.0,1.129755,159.0,1.0,4.0,4.0,1.0,4.0,0.0,97.0,97.0
